episode,reward
456,-243.0
457,-311.0
458,-229.0
459,-160.0
460,-186.0
461,-287.0
462,-500.0
463,-252.0
464,-242.0
465,-312.0
466,-228.0
467,-228.0
468,-222.0
469,-232.0
470,-242.0
471,-241.0
472,-244.0
473,-161.0
474,-236.0
475,-248.0
476,-240.0
477,-252.0
478,-233.0
479,-284.0
480,-241.0
481,-338.0
482,-234.0
483,-239.0
484,-158.0
485,-236.0
486,-262.0
487,-275.0
488,-239.0
489,-430.0
490,-233.0
491,-233.0
492,-226.0
493,-310.0
494,-230.0
495,-221.0
496,-163.0
497,-235.0
498,-239.0
499,-230.0
500,-237.0
501,-224.0
502,-227.0
503,-224.0
504,-278.0
505,-161.0
506,-259.0
507,-221.0
508,-158.0
509,-160.0
510,-272.0
511,-225.0
512,-233.0
513,-228.0
514,-218.0
515,-193.0
516,-236.0
517,-218.0
518,-215.0
519,-208.0
520,-223.0
521,-218.0
522,-217.0
523,-216.0
524,-239.0
525,-223.0
526,-227.0
527,-227.0
528,-235.0
529,-229.0
530,-235.0
531,-203.0
532,-226.0
533,-232.0
534,-500.0
535,-219.0
536,-233.0
537,-158.0
538,-227.0
539,-492.0
540,-160.0
541,-153.0
542,-500.0
543,-500.0
544,-159.0
545,-500.0
546,-355.0
547,-238.0
548,-235.0
549,-221.0
550,-231.0
551,-153.0
552,-289.0
553,-236.0
554,-242.0
555,-233.0
556,-155.0
557,-164.0
558,-166.0
559,-235.0
560,-265.0
561,-234.0
562,-250.0
563,-163.0
564,-246.0
565,-219.0
566,-248.0
567,-369.0
568,-244.0
569,-229.0
570,-204.0
571,-196.0
572,-253.0
573,-238.0
574,-161.0
575,-158.0
576,-154.0
577,-162.0
578,-165.0
579,-202.0
580,-243.0
581,-236.0
582,-241.0
583,-239.0
584,-243.0
585,-238.0
586,-194.0
587,-234.0
588,-200.0
589,-174.0
590,-399.0
591,-149.0
592,-158.0
593,-157.0
594,-232.0
595,-229.0
596,-236.0
597,-293.0
598,-274.0
599,-239.0
600,-230.0
601,-238.0
602,-240.0
603,-248.0
604,-320.0
605,-157.0
606,-157.0
607,-214.0
608,-160.0
609,-158.0
610,-240.0
611,-382.0
612,-222.0
613,-219.0
614,-223.0
615,-232.0
616,-229.0
617,-213.0
618,-308.0
619,-247.0
620,-159.0
621,-159.0
622,-148.0
623,-218.0
624,-224.0
625,-213.0
626,-141.0
627,-224.0
628,-239.0
629,-170.0
630,-237.0
631,-163.0
632,-312.0
633,-230.0
634,-226.0
635,-240.0
636,-225.0
637,-338.0
638,-226.0
639,-241.0
640,-247.0
641,-230.0
642,-232.0
643,-220.0
644,-309.0
645,-443.0
646,-239.0
647,-291.0
648,-292.0
649,-218.0
650,-169.0
651,-226.0
652,-321.0
653,-226.0
654,-230.0
655,-246.0
656,-231.0
657,-326.0
658,-283.0
659,-225.0
660,-404.0
661,-320.0
662,-304.0
663,-269.0
664,-472.0
665,-272.0
666,-354.0
667,-312.0
668,-289.0
669,-317.0
670,-238.0
671,-282.0
672,-296.0
673,-383.0
674,-327.0
675,-302.0
676,-243.0
677,-457.0
678,-315.0
679,-270.0
680,-269.0
681,-317.0
682,-168.0
683,-254.0
684,-304.0
685,-431.0
686,-295.0
687,-352.0
688,-367.0
689,-225.0
690,-247.0
691,-270.0
692,-379.0
693,-233.0
694,-330.0
695,-231.0
696,-299.0
697,-360.0
698,-162.0
699,-361.0
700,-500.0
701,-500.0
702,-305.0
703,-500.0
704,-448.0
705,-500.0
706,-417.0
707,-261.0
708,-372.0
709,-446.0
710,-245.0
711,-240.0
712,-283.0
713,-242.0
714,-247.0
715,-325.0
716,-233.0
717,-225.0
718,-233.0
719,-267.0
720,-171.0
721,-200.0
722,-174.0
723,-284.0
724,-269.0
725,-500.0
726,-223.0
727,-346.0
728,-357.0
729,-239.0
730,-500.0
731,-234.0
732,-350.0
733,-500.0
734,-330.0
735,-236.0
736,-500.0
737,-500.0
738,-343.0
739,-229.0
740,-222.0
741,-262.0
742,-220.0
743,-323.0
744,-230.0
745,-249.0
746,-248.0
747,-219.0
748,-249.0
749,-231.0
750,-230.0
751,-241.0
752,-231.0
753,-233.0
754,-229.0
755,-280.0
756,-276.0
757,-257.0
758,-257.0
759,-344.0
760,-384.0
761,-171.0
762,-253.0
763,-500.0
764,-500.0
765,-348.0
766,-242.0
767,-278.0
768,-251.0
769,-224.0
770,-172.0
771,-500.0
772,-387.0
773,-255.0
774,-248.0
775,-251.0
776,-154.0
777,-390.0
778,-376.0
779,-235.0
780,-259.0
781,-246.0
782,-500.0
783,-500.0
784,-500.0
785,-500.0
786,-246.0
787,-436.0
788,-435.0
789,-307.0
790,-324.0
791,-229.0
792,-234.0
793,-233.0
794,-312.0
795,-233.0
796,-230.0
797,-217.0
798,-215.0
799,-284.0
800,-252.0
801,-244.0
802,-193.0
803,-246.0
804,-172.0
805,-193.0
806,-229.0
807,-238.0
808,-231.0
809,-244.0
810,-190.0
811,-244.0
812,-200.0
813,-197.0
814,-250.0
815,-242.0
816,-232.0
817,-240.0
818,-285.0
819,-241.0
820,-310.0
821,-224.0
822,-245.0
823,-209.0
824,-299.0
825,-243.0
826,-209.0
827,-224.0
828,-237.0
829,-203.0
830,-226.0
831,-208.0
832,-217.0
833,-214.0
834,-200.0
835,-237.0
836,-245.0
837,-226.0
838,-152.0
839,-161.0
840,-151.0
841,-245.0
842,-295.0
843,-185.0
844,-151.0
845,-224.0
846,-174.0
847,-191.0
848,-163.0
849,-203.0
850,-223.0
851,-155.0
852,-160.0
853,-323.0
854,-326.0
855,-297.0
856,-174.0
857,-352.0
858,-242.0
859,-313.0
860,-225.0
861,-185.0
862,-228.0
863,-463.0
864,-275.0
865,-222.0
866,-190.0
867,-146.0
868,-193.0
869,-153.0
870,-219.0
871,-142.0
872,-121.0
873,-393.0
874,-295.0
875,-208.0
876,-357.0
877,-192.0
878,-133.0
879,-167.0
880,-186.0
881,-195.0
882,-189.0
883,-201.0
884,-164.0
885,-168.0
886,-328.0
887,-292.0
888,-221.0
889,-232.0
890,-210.0
