0,38.0
1,33.0
2,13.0
3,20.0
4,15.0
5,23.0
6,11.0
7,14.0
8,16.0
9,23.0
10,27.0
11,22.0
12,13.0
13,41.0
14,54.0
15,56.0
16,65.0
17,173.0
18,44.0
19,97.0
20,143.0
21,273.0
22,209.0
23,193.0
24,216.0
25,321.0
26,389.0
27,236.0
28,267.0
29,314.0
30,378.0
31,322.0
32,331.0
33,325.0
34,310.0
35,264.0
36,228.0
37,352.0
38,201.0
39,251.0
40,329.0
41,220.0
42,204.0
43,255.0
44,302.0
45,389.0
46,351.0
47,411.0
48,425.0
49,150.0
50,314.0
51,371.0
52,194.0
53,501.0
54,170.0
55,292.0
56,501.0
57,321.0
58,149.0
59,11.0
60,10.0
61,10.0
62,8.0
63,9.0
64,9.0
65,9.0
66,9.0
67,10.0
68,9.0
69,10.0
70,10.0
71,10.0
72,9.0
73,20.0
74,9.0
75,10.0
76,8.0
77,10.0
78,13.0
79,19.0
80,31.0
81,13.0
82,12.0
83,14.0
84,15.0
85,22.0
86,34.0
87,36.0
88,25.0
89,37.0
90,52.0
91,69.0
92,22.0
93,34.0
94,37.0
95,46.0
96,50.0
97,35.0
98,74.0
99,61.0
100,110.0
101,83.0
102,76.0
103,328.0
104,320.0
105,500.0
106,471.0
107,231.0
108,158.0
109,157.0
110,280.0
111,501.0
112,501.0
113,446.0
114,387.0
115,391.0
116,501.0
117,403.0
118,501.0
119,333.0
120,331.0
121,245.0
122,247.0
123,230.0
124,212.0
125,229.0
126,229.0
127,228.0
128,222.0
129,264.0
130,232.0
131,344.0
132,357.0
133,501.0
134,407.0
135,58.0
136,21.0
137,10.0
138,12.0
139,14.0
140,10.0
141,14.0
142,20.0
143,14.0
144,18.0
145,22.0
146,360.0
147,86.0
148,8.0
149,9.0
150,10.0
151,10.0
152,9.0
153,10.0
154,11.0
155,9.0
156,10.0
157,9.0
158,10.0
159,9.0
160,10.0
161,10.0
162,129.0
163,19.0
164,98.0
165,190.0
166,501.0
167,133.0
168,123.0
169,129.0
170,147.0
171,245.0
172,218.0
173,191.0
174,213.0
175,311.0
176,226.0
177,331.0
178,363.0
179,175.0
180,146.0
181,136.0
182,135.0
183,123.0
184,119.0
185,109.0
186,380.0
187,100.0
188,111.0
189,92.0
190,104.0
191,96.0
192,95.0
193,90.0
194,91.0
195,89.0
196,93.0
197,86.0
198,87.0
199,85.0
200,91.0
0,25.0
1,19.0
2,17.0
3,24.0
4,40.0
5,13.0
6,12.0
7,13.0
8,9.0
9,9.0
10,12.0
11,28.0
12,10.0
13,13.0
14,9.0
15,11.0
16,11.0
17,16.0
18,17.0
19,82.0
20,48.0
21,28.0
22,67.0
23,64.0
24,50.0
25,57.0
26,77.0
27,104.0
28,121.0
29,65.0
30,87.0
31,109.0
32,135.0
33,164.0
34,184.0
35,235.0
36,261.0
37,282.0
38,364.0
39,226.0
40,212.0
41,176.0
42,183.0
43,243.0
44,223.0
45,230.0
46,181.0
47,205.0
48,175.0
49,185.0
50,220.0
51,188.0
52,204.0
53,164.0
54,233.0
55,237.0
56,215.0
57,219.0
58,219.0
59,151.0
60,373.0
61,215.0
62,314.0
63,237.0
64,254.0
65,188.0
66,266.0
67,213.0
68,221.0
69,189.0
70,146.0
71,225.0
72,501.0
73,107.0
74,10.0
75,8.0
76,9.0
77,10.0
78,10.0
79,8.0
80,11.0
81,10.0
82,11.0
83,39.0
84,12.0
85,11.0
86,11.0
87,11.0
88,14.0
89,15.0
90,10.0
91,12.0
92,10.0
93,12.0
94,10.0
95,13.0
96,13.0
97,19.0
98,19.0
99,17.0
100,14.0
101,18.0
102,35.0
103,219.0
104,118.0
105,125.0
106,170.0
107,149.0
108,221.0
109,364.0
110,501.0
111,501.0
112,501.0
113,501.0
114,501.0
115,385.0
116,341.0
117,404.0
118,303.0
119,283.0
120,374.0
121,340.0
122,389.0
123,436.0
124,364.0
125,356.0
126,331.0
127,269.0
128,342.0
129,306.0
130,333.0
131,313.0
132,317.0
133,303.0
134,333.0
135,366.0
136,440.0
137,501.0
138,501.0
139,490.0
140,409.0
141,456.0
142,439.0
143,379.0
144,458.0
145,448.0
146,416.0
147,432.0
148,501.0
149,477.0
150,501.0
